Medium,Regular Air,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box
Not Specified,Regular Air,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag
Medium,Delivery Truck,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum
Low,Express Air,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag
Medium,Regular Air,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box
Medium,Regular Air,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack
Medium,Regular Air,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag
Medium,Regular Air,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag
Low,Regular Air,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box
Not Specified,Regular Air,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag
Low,Regular Air,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack
Low,Regular Air,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box
Low,Regular Air,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box
High,Regular Air,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box
Low,Regular Air,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack
High,Regular Air,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box
High,Express Air,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box
Critical,Regular Air,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box
Critical,Regular Air,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box
Critical,Regular Air,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box
Critical,Delivery Truck,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box
Critical,Delivery Truck,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum
Low,Regular Air,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack
Low,Regular Air,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box
Low,Regular Air,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 506,Small Box
High,Regular Air,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag
High,Regular Air,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack
High,Regular Air,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box
High,Regular Air,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 190,Small Box
High,Regular Air,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag
High,Regular Air,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,CF 888,Small Box
Not Specified,Delivery Truck,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum
Critical,Regular Air,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box
Critical,Delivery Truck,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum
Critical,Delivery Truck,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum
Low,Delivery Truck,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum
Low,Regular Air,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box
Medium,Regular Air,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack
Critical,Express Air,Julia West,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box
Low,Delivery Truck,Don Jones,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum
Not Specified,Regular Air,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box
Not Specified,Express Air,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box
Low,Regular Air,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box
High,Regular Air,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack
High,Regular Air,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1892,Small Box
High,Regular Air,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag
Not Specified,Delivery Truck,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum
Not Specified,Regular Air,Annie Cyprus,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack
Critical,Regular Air,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box
Not Specified,Delivery Truck,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box
Low,Express Air,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box
Not Specified,Regular Air,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1929,Small Box
Not Specified,Express Air,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box
Medium,Regular Air,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 507,Small Box
Medium,Regular Air,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,i470,Small Box
Critical,Regular Air,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box
Critical,Express Air,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack
Critical,Regular Air,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack
Critical,Regular Air,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Small Box
Not Specified,Regular Air,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack
Critical,Regular Air,Barry French,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box
High,Regular Air,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box
High,Regular Air,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box
High,Express Air,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack
Low,Regular Air,Henry Goldwyn,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box
Low,Regular Air,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box
Medium,Delivery Truck,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum
Medium,Regular Air,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box
Critical,Regular Air,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Wrap Bag
Critical,Regular Air,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box
Critical,Regular Air,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 21,Small Box
Critical,Regular Air,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box
Critical,Delivery Truck,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box
Critical,Regular Air,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1940,Small Box
Critical,Regular Air,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag
Critical,Regular Air,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1897,Small Box
Not Specified,Regular Air,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Poly Designer Cover & Back,Small Box
Critical,Regular Air,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box
Critical,Regular Air,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack
Not Specified,Regular Air,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D® Binders,Small Box
High,Regular Air,Carl Ludwig,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box
High,Regular Air,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box
Critical,Regular Air,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,252,Small Box
High,Regular Air,Cindy Schnelling,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,6160,Small Box
High,Regular Air,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack
Medium,Regular Air,Roy Skaria,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag
Not Specified,Regular Air,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box
High,Regular Air,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box
High,Delivery Truck,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum
Critical,Delivery Truck,Don Miller,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box
High,Regular Air,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,Small Box
High,Delivery Truck,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box
Critical,Regular Air,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,Avery 481,Small Box
Medium,Regular Air,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box
Medium,Regular Air,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box
Low,Regular Air,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box
Low,Regular Air,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box
Not Specified,Regular Air,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,StarTAC Series,Small Box
Not Specified,Regular Air,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag
Low,Regular Air,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box
Medium,Delivery Truck,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Comet™ Stacking Armless Chair,Jumbo Drum
Medium,Delivery Truck,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum
